owl:Class,dct:identifier,spa:accessionNumber,ex:SignaturAlt_CabaretArchiv,schema:name,schema:genre,schema:author,eclap:director,schema:performer,schema:productionCompany,ex:Jahr,ex:Referenz,schema:duration,schema:comment,ex:Anzahl,ex:Lieferant,ex:Schlagwort,ex:Art
spa:Audio,STS-Audio00001754,MC 317,,Henry Dunant. Ein Gegenüberstellung dreier dramatischer Porträts,D,0,R: Christian Jauslin,"Dieter Forte, Herbert Meier, Walter Weideli",DRS-2,2000,,,Sendung vom 9.7.2000,1,G Christian Jauslin (Hörspielarchiv),,
spa:Audio,STS-Audio00001755,MC 318,,Aus der Hörspielgeschichte. Alfred Döblin: Berlin-Alexanderplatz,H,"Döblin, Alfred",M: Kurt Heuser ; R: Hans Lietzau,Günther Pfitzmann,"Norddeutscher Rundfunk, DRS-2",2000,,1:07:00,Sendung vom 28. Juni 2000,1,G Christian Jauslin (Hörspielarchiv),,
spa:Audio,STS-Audio00001756,MC 319,,Interview de Gino Zampieri le 19.3.90 sur RTN 2001,D,0,,Gino Zampieri,,1990,,,Le début et la fin de l'interview ont été coupés,,NL TPR,,
spa:Audio,STS-Audio00001757,MC 320,,"Drôles de comédies. Journal de midi sur RSR 1, 18.5.90: les représentations des trois pièces: La Clé de l'Ascenseur (Agota Kristof); La Leçon (Eugène Ionesco); La plus forte (August Strindberg).",D,0,,"Charles Joris, Jacquelin Payelle, Robert Pagès, Véronique Montel",,1990,,0:00:08,,,NL TPR,,
spa:Audio,STS-Audio00001758,MC 321,,"Cérémonie d'inauguration Beau-Site dans le cadre de la 11ème Biennale consacrés à l'Afrique Noire, 6.9.90 (Discours)",D,0,,"Eric Lavanchy, Charles Joris, Jean-Martin Monsch, Didier Moreau",,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001759,MC 322,,"Entretien de Puis Ngandu Nkashama  avec Cabou Tausi Sony, écrivain et auteur de ""Roméo et Juliette"" joué à la 11eme Biennale de La Chaux-de-Fonds, 12.9.90",D,0,,"Pius Ngandu Nkashama, Cabou Tausi Sony",,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001760,MC 323,,"Entretiens entre Pius Ngandu, Laurent Owondo (auteur gabonais), Rachel ??? (actrice gabonaise) et David M'voutoukoulou (musicien congolais) à l'occasion de la 11ème Biennale du Théâtre populaire romand de La Chaux-de-Fonds, 12.9.90",D,0,,"Pius Ngandu Nkashama, Laurent Owondo, David M'voutoukoulou",,,,,NL TPR,,NL TPR,,
spa:Audio,STS-Audio00001761,MC 324,,"Entretiens Ngandu-Owondo-actrices dans le cadre de la 11ème Biennale de La Chaux-deFonds, 12.9.90
A) Entretiens de Pius Ngandu Nkashama avec deux actrices au Télé-Théâtre (Gabon) de ""La Folle du Gouverneur"".
B) Pour la RSR: Interviews de Sony Cabou Tausi, Laurent Owondo et  Pius Ngandu Nkashama",D,0,,,,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001762,MC 325,,"Animation scolaire David Mvoutoukoulou dans le cadre de la 11ème Biennale de La Chaux-de-Fonds, septembre 1990. Emission diffusée sur la RSR1",D,0,,David Mvoutoukoulou ,,1990,,0:20:00,,,NL TPR,,
spa:Audio,STS-Audio00001763,MC 326,,"Divertimento Es-Dur KV 563.
Musique utilisée pour ""Les Voisins"" de Michel Vinaver joué au TPR le 10.2.1989",I,"Mozart, Wolfgang Amadeus",,"Arthur Gruminanso??, Georges Anuer, Eva Czako",,1989,,,,,NL TPR,,
spa:Audio,STS-Audio00001764,MC 327,,Bande son Marie Tudor,X,0,,,,,,,,,NL TPR,,
spa:Audio,STS-Audio00001765,MC 328,,Petite patrie. Extrait: L'écrivain,"H, Q","Darbellay, Claude",,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1991,,,,,NL TPR,,
spa:Audio,STS-Audio00001766,MC 329,,Petite patrie. Copie du dictaphone (Pius),H,"Darbellay, Claude",,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1991,,,,,NL TPR,,
spa:Audio,STS-Audio00001767,MC 330,,Colorin Colorado. Enregistrement public au TJA de Lyon. 1.4.93 + musique originale,H,"Aymerich, Angela Figuera",,Jacqueline Payelle,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1991,,,,,NL TPR,,
spa:Audio,STS-Audio00001768,MC 331,,Petites gens: interview. 6.3.91,D,0,,"Charles Joris, Valérie Aubert, Samir Siad, François Timmermann, Caroline Sauser",,1991,,,,,NL TPR,,
spa:Audio,STS-Audio00001769,MC 332,,Par les villages. Extraits,H,"Handke, Peter",ML: Louis Crelier,"Dominique Gay, Gilles Laubert, Philippe Veys, Jacqueline Payelle, Louis Crelier, Thébert",Ed. Musicales Louis Crelier,1984,EMLC-LR40,,,,NL TPR,,
spa:Audio,STS-Audio00001770,MC 333,,Le voyage de méme. Bande sonore 1,D,0,,,,1992,,,,,NL TPR,,
spa:Audio,STS-Audio00001771,MC 334,,Le voyage de méme. Bande sonore 2,D,0,,,,1992,,,,,NL TPR,,
spa:Audio,STS-Audio00001772,MC 335,,L'intervention. Présentation à la radio RSR 1 de la tournée   du spectacle,D,0,,André Nusslé,,1995,,,,,NL TPR,,
spa:Audio,STS-Audio00001773,MC 336,,Biennale 90 : Littérature africaine. Magazine littéraire sur RSR 1. La journaliste Isabelle Rüf interviewe plusieurs écrivains africains dans le cadre de la 11 Biennale de La Chaux-de-Fonds,D,0,,"Isabelle Rüf, Pius Ngandu Nkashama Sony Cabou Tausi, Laurent Owondo, Dominique Douma, Amadou Kourouma",RSR l,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001774,MC 337,,"La brillante soubrette. Interview de Charles Joris par Madeleine Caboche dans le cadre de l'émission ""Entrée public"", 11.1.95",D,"00 (Goldoni, Carlo)",,"Madeleine Caboche, Charles Joris, Cie des Basors, Dominique Favre-Bulle, Barbara Baker",RSR l,1995,,,,,NL TPR,,
spa:Audio,STS-Audio00001775,MC 338,,"Interview de Gino Zampieri  à propos du spectacle ""Pirandello"" sur RTN 2001, 19.3.90",D,0,,Gino Zampieri,,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001776,MC 339,,"L'enfant éléphant: Interview de Jacqueline Payelle par Martine Béguin à propos de ce spectacle dans le cadre de l'émission ""Entrée public"" sur Espace 2, 1.10.92.
Dans la même émission, entretien ave Susanne Brunaire et Rezo Gabriadze à propos d'un spectacle de marionnettes coproduit par le Théâtre de la Rose des Vents et le Théâtre de Vidy",D,0,,"Martine Béguin, Jacqueline Payelle, Susanne Brunaire, Rezo Gabriadze",Espace 2,1992,,,,,NL TPR,,
spa:Audio,STS-Audio00001777,MC 340,,"Entretien entre Madeleine Caboche et Charles Joris, Amélie Plume, Corinne Frimas et Jean-Philippe Meyer à propos du spectacle  Promenade avec Emile L. dans le cadre de l'émission ""Entrée public"" sur Espace 2, 19.2.93",D,0,,"Madeleine Caboche, Charles Joris, Amélie Plume, Corinne Frimas et Jean-Philippe Meyer",Espace 2,1993,,,,,NL TPR,,
spa:Audio,STS-Audio00001778,MC 341,,"TPR - Masques Nus. Entretien à propos du TPR avec Eric Lavanchy et Gabriella Wennubst. Entretien avec Gino Zampieri à propos de la pièce ""Masques nus"". 28.3.90",D,0,,"Eric Lavanchy, Gabriella Wennubst, Gino Zampieri ",,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001779,MC 342,,"A)Pirandello: Conférence de M. Cappello
B)Lecture de ""La fleur à la bouche"" par Gino Zampieri",D,0,,"M. Cappello, Gino Zampieri",,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001780,MC 343,,Le grain magique,H,0,,Jacqueline Payelle,,1983,,,,,NL TPR,,
spa:Audio,STS-Audio00001781,MC 344,,"IL'échange, 8e Festival d'éténterview par  Pascal Rebetez et Charles Joris dans le cadre de l'émission ""Entrée public"" sur Espace 2, 19.9.91",D,0,,Pascal Rebetez et Charles Joris,Espace 2,1991,,,,,NL TPR,,
spa:Audio,STS-Audio00001782,MC 345,,Masques nus: annonce à la RSR 1 par André Nusslé. 30.3.90,D,0,,André Nusslé ,,1990,,0:05:00,,,NL TPR,,
spa:Audio,STS-Audio00001783,MC 346,,"Petit déjeuner 90. Interview par Patrick Ferla de Charles Joris à propos de la 11ème Biennale (Afrique noir) dans le cadre de l'émission ""Petit déjeuner"" sur RSR 1, le 5.9.90",D,0,,"Patrick Ferla, Charles Joris",,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001784,MC 347,,"Quelques mots de Charles Joris au théâtre Dunois (Paris) 30.03.92 pour la présentation de ""Colorin Colorado"" (prospection tournée)",D,0,,Charles Joris,,1992,,,,,NL TPR,,
spa:Audio,STS-Audio00001785,MC 348,,Par-dessus Bord: Le sociologue: extrait scatologique,H,"Vinaver, Michel",,,,1983,,,,,NL TPR,,
spa:Audio,STS-Audio00001786,MC 349,,Oum Loungou. Musique,H,0,,"Marie Daulne, Roland Bindi",,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001787,MC 350/1,,Par-dessus Bord,H,"Vinaver, Michel",,"Evelyne Bisarre, Laurence Favre, Christiane Margraitner, Sara Maurer, Jacqueline Payelle, Doris Vuilleumier, Edith Winkler, Jean-Vincent Brisa, Guy Delafontaine, Giorgio Di Nella, Bernard Escalon, Fiorello Falciani, Bernard Garnier, Jacques Maeder, Bertrand Picard, Yves Raeber, Yanneck Sidlow, Claude Thébert, Guy Touraille.","La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1983,,,,,NL TPR,,
spa:Audio,STS-Audio00001788,MC 350/2,,Par-dessus Bord,H,"Vinaver, Michel",,"Evelyne Bisarre, Laurence Favre, Christiane Margraitner, Sara Maurer, Jacqueline Payelle, Doris Vuilleumier, Edith Winkler, Jean-Vincent Brisa, Guy Delafontaine, Giorgio Di Nella, Bernard Escalon, Fiorello Falciani, Bernard Garnier, Jacques Maeder, Bertrand Picard, Yves Raeber, Yanneck Sidlow, Claude Thébert, Guy Touraille.","La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1983,,,,,NL TPR,,
spa:Audio,STS-Audio00001789,MC 350/3,,Par-dessus Bord,H,"Vinaver, Michel",,"Evelyne Bisarre, Laurence Favre, Christiane Margraitner, Sara Maurer, Jacqueline Payelle, Doris Vuilleumier, Edith Winkler, Jean-Vincent Brisa, Guy Delafontaine, Giorgio Di Nella, Bernard Escalon, Fiorello Falciani, Bernard Garnier, Jacques Maeder, Bertrand Picard, Yves Raeber, Yanneck Sidlow, Claude Thébert, Guy Touraille.","La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1983,,,,,NL TPR,,
spa:Audio,STS-Audio00001790,MC 350/4,,Par-dessus Bord,H,"Vinaver, Michel",,"Evelyne Bisarre, Laurence Favre, Christiane Margraitner, Sara Maurer, Jacqueline Payelle, Doris Vuilleumier, Edith Winkler, Jean-Vincent Brisa, Guy Delafontaine, Giorgio Di Nella, Bernard Escalon, Fiorello Falciani, Bernard Garnier, Jacques Maeder, Bertrand Picard, Yves Raeber, Yanneck Sidlow, Claude Thébert, Guy Touraille.","La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1983,,,,,NL TPR,,
spa:Audio,STS-Audio00001791,MC 350/5,,Par-dessus Bord,H,"Vinaver, Michel",,"Evelyne Bisarre, Laurence Favre, Christiane Margraitner, Sara Maurer, Jacqueline Payelle, Doris Vuilleumier, Edith Winkler, Jean-Vincent Brisa, Guy Delafontaine, Giorgio Di Nella, Bernard Escalon, Fiorello Falciani, Bernard Garnier, Jacques Maeder, Bertrand Picard, Yves Raeber, Yanneck Sidlow, Claude Thébert, Guy Touraille.","La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1983,,,,,NL TPR,,
spa:Audio,STS-Audio00001792,MC 351/1,,Les Bonnes: musique : Gri-gri,CF,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1985,,,,,NL TPR,,
spa:Audio,STS-Audio00001793,MC 351/2,,Les Bonnes: musique: Caravan,CF,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1985,,,,,NL TPR,,
spa:Audio,STS-Audio00001794,MC 351/3,,Les Bonnes: musique : France Gall,CF,,,France Gall,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1985,,,,,NL TPR,,
spa:Audio,STS-Audio00001795,MC 351/4,,Les Bonnes: musique (France Gall)+ annonce radio juste avant le début du spectacle (Au nom de l'amour),"CF, D",,,France Gall,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1985,,,,,NL TPR,,
spa:Audio,STS-Audio00001796,MC 352/1,,"La formation théâtrale. Enregistrement de deux journées (21-22.8.80) consacrées à ce thème dans le cadre de la 7ème Biennale de La Chaux-de-Fonds.
21.8.01: 10h00 - 11h30",D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1980,,,,,NL TPR,,
spa:Audio,STS-Audio00001797,MC 352/2,,"La formation théâtrale. Enregistrement de deux journées (21-22.8.80) consacrées à ce thème dans le cadre de la 7ème Biennale de La Chaux-de-Fonds.
21.8.01: 11h30 - 13h00",D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1980,,,,,NL TPR,,
spa:Audio,STS-Audio00001798,MC 352/3,,"La formation théâtrale. Enregistrement de deux journées (21-22.8.80) consacrées à ce thème dans le cadre de la 7ème Biennale de La Chaux-de-Fonds.
21.8.01: Début après-midi  - 15h00",D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1980,,,,,NL TPR,,
spa:Audio,STS-Audio00001799,MC 352/4,,"La formation théâtrale. Enregistrement de deux journées (21-22.8.80) consacrées à ce thème dans le cadre de la 7ème Biennale de La Chaux-de-Fonds.
21.8.01: 16h00-17h00",D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1980,,,,,NL TPR,,
spa:Audio,STS-Audio00001800,MC 352/5,,"La formation théâtrale. Enregistrement de deux journées (21-22.8.80) consacrées à ce thème dans le cadre de la 7ème Biennale de La Chaux-de-Fonds.
22.8.01: 10h00 - 11h45",D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1980,,,,,NL TPR,,
spa:Audio,STS-Audio00001801,MC 352/6,,"La formation théâtrale. Enregistrement de deux journées (21-22.8.80) consacrées à ce thème dans le cadre de la 7ème Biennale de La Chaux-de-Fonds.
22.8.01: 11h45 - 13h00 et 15h00 - 15h20",D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1980,,,,,NL TPR,,
spa:Audio,STS-Audio00001802,MC 352/7,,"La formation théâtrale. Enregistrement de deux journées (21-22.8.80) consacrées à ce thème dans le cadre de la 7ème Biennale de La Chaux-de-Fonds.
22.8.01: 15h20 - 16h55",D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1980,,,,,NL TPR,,
spa:Audio,STS-Audio00001803,MC 352/8,,"La formation théâtrale. Enregistrement de deux journées (21-22.8.80) consacrées à ce thème dans le cadre de la 7ème Biennale de La Chaux-de-Fonds.
22.8.01: 16h55 - fin",D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1980,,,,,NL TPR,,
spa:Audio,STS-Audio00001804,MC 353,,7ème Biennale 80. Conférence de presse et inauguration,D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1980,,,Très mauvaise qualité du son,,NL TPR,,
spa:Audio,STS-Audio00001805,MC 354/1,,Les fourberies de Scapin. Enregistré le 16.2.83,"D, H",Moliere Jean-Baptiste Poquelin Dit ,,"Michèle Clees, Guy Delafontaine, Bernard Escalon, Charles Joris, Liécane, Sara Maurer, Philippe Pastor, Yves Raeber, Pierre Spadoni, Claude Thébert.","La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1983,,,,,NL TPR,,
spa:Audio,STS-Audio00001806,MC 354/2,,Les fourberies de Scapin. Enregistré le 16.2.83,"D, H",Moliere Jean-baptiste Poquelin Dit ,,"Michèle Clees, Guy Delafontaine, Bernard Escalon, Charles Joris, Liécane, Sara Maurer, Philippe Pastor, Yves Raeber, Pierre Spadoni, Claude Thébert.","La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1983,,,,,NL TPR,,
spa:Audio,STS-Audio00001807,MC 355,,Exercices vocaux pour les acteurs du TPR,D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1983,,,,,NL TPR,,
spa:Audio,STS-Audio00001808,MC 356,,Exercices vocaux pour les acteurs du TPR,D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1983,,,,,NL TPR,,
spa:Audio,STS-Audio00001809,MC 357,,Séance exercices vocaux  20.6.80,D,,,"Charles Joris, Jacqueline Payelle, Guy Tourdille, Anne-Marie Jan, Gui Delafontaine, Pierre Sardoni, Patrice Muguy, Maryvonne Joris","La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1980,,,,,NL TPR,,
spa:Audio,STS-Audio00001810,MC 358,,Séance exercices vocaux  20.6.80,D,,,"Claude Thébert, Yves Rebert, Charles Font, Bernard Escano, Jacques Zwahlen","La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1980,,,,,NL TPR,,
spa:Audio,STS-Audio00001811,MC 360/1,,La visite de la vieille dame,"H, D","Dürrenmatt, Friedrich",,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1983,,,,,NL TPR,,
spa:Audio,STS-Audio00001812,MC 360/2,,La visite de la vieille dame,"H, D","Dürrenmatt, Friedrich",,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1983,,,,,NL TPR,,
spa:Audio,STS-Audio00001813,MC 361,,Yva Barthélémy: Conférence au Club 44 le 17.6.80 sur l'art vocal,D,"Barthélémy, Yva",,Yva Barthélémy,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1980,,,,,NL TPR,,
spa:Audio,STS-Audio00001814,MC 362/1,,Musiciens Biennale 84,D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1984,,,,,NL TPR,,
spa:Audio,STS-Audio00001815,MC 362/2,,Musiciens Biennale 84,D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1984,,,,,NL TPR,,
spa:Audio,STS-Audio00001816,MC 363,,Le malade imaginaire. Musique de Jean-Marie Senia et extraits publics du 17.4.87,"D, H",Moliere Jean-Baptiste Poquelin Dit,M: Jean-Marie Senia,"Alain Mergnat, Brigitte Pillot, Mireille Joris, Charles Joris, Christophe Lassalle, Robert Pagès, Christophe Pierot, Jean-Jacques Chep, Jacques Ville, José Drevon. ","La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1987,,,,,NL TPR,,
spa:Audio,STS-Audio00001817,MC 364,,"Das TPR wird 25 Jahre alt. Sendung am Radio DRS 2, 13.2.86 und 14.2.86",D,,,Charles Joris,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1986,,,,,NL TPR,,
spa:Audio,STS-Audio00001818,MC 365,,"Interview de Charles Joris par Alphonse Layat dans le cadre de l'émission""Silhouette"", Espace 2, 4.7.86",D,,,"Charles Joris, Alphonse Layat","La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1986,,,,,NL TPR,,
spa:Audio,STS-Audio00001819,MC 366,,Cendrars. Musique,D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1984,,,,,NL TPR,,
spa:Audio,STS-Audio00001820,MC 367,,Gri-gri. Extraits,"D, H",,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",,,,,,NL TPR,,
spa:Audio,STS-Audio00001821,MC 368/1,,Chant juin 84,D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1984,,,,,NL TPR,,
spa:Audio,STS-Audio00001822,MC 368/2,,Chant juin 84,D,,,,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1984,,,,,NL TPR,,
spa:Audio,STS-Audio00001823,MC 369,,"Petit déjeuner 86. Interview de Charles Joris par Patrick Ferla dans le cadre de l'émission ""Petit déjeuner"", RSR 1, 31.7.86 ; notamment à propos de la pièce ""Antigone""",D,,,"Charles Joris, Patrick Ferla",RSR 1,1986,,,,,NL TPR,,
spa:Audio,STS-Audio00001824,MC 370,,"Une heure avec Charles Joris: interview de Ch. J. par Patrick Ferla dans le cadre de l'émission ""Spectacle première"", 2 juin 1980 ; notamment à propos de la Biennale ",D,,,"Charles Joris, Patrick Ferla",RSR 1,1980,,,,,NL TPR,,
spa:Audio,STS-Audio00001825,MC 371,,Cérémonie d'inauguration de la 7e Biennale au Club 44 de La Chaux-de-Fonds,D,,,,RSR 1,1980,,,,,NL TPR,,
spa:Audio,STS-Audio00001826,MC 372/1,,Drôles de comédies. Environnement  sonore: la forêt au printemps avec chants d'oiseau,"D, X",,,,RSR 1,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001827,MC 372/2,,Drôles de comédies. Environnement  sonore: la forêt en été avec chants d'oiseau,"D, X",,,,RSR 1,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001828,MC 372/3,,Drôles de comédies. Environnement  sonore: la ville (circulation),"D, X",,,,RSR 1,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001829,MC 372/4,,"Drôles de comédies. Environnement  sonore: musique, saluts","D, X",,,,RSR 1,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001830,MC 373,,"7ème festival de Neuchâtel. Interview de Charles Joris dans le cadre de l'émission ""Entrée public"", 24.8.87",D,,,,Espace 2,1987,,,,,NL TPR,,
spa:Audio,STS-Audio00001831,MC 374,,7ème festival de Neuchâtel. 25.8.97: Historique et état des lieux du théâtre en Suisse en général et du TOPR en particulier,D,,,,Espace 2,1987,,,,,NL TPR,,
spa:Audio,STS-Audio00001832,MC 375/1,,L'été des festivals. Festival du TPR à Neuchâtel. Journaliste: Jean-Jacques Fontaine. 24-25.8.87,D,,,,Espace 2,1987,,,,,NL TPR,,
spa:Audio,STS-Audio00001833,MC 375/2,,L'été des festivals. Festival du TPR à Neuchâtel. Journaliste: Jean-Jacques Fontaine. 26-27.8.87,D,,,,Espace 2,1987,,,,,NL TPR,,
spa:Audio,STS-Audio00001834,MC 376/1,,L'homme déchiré,H,Nestroy Johann,M: Patrice Mestral ; R: Georges Perroux,"Michael Lonsdale, Catherine Arditi, Susanne Geoffre, Pierre Perroux, Fernand Berset, Jacques Siron, Marcel Filippeau, Albert Delpi, Yves Penaud",,,,,,,NL TPR,,
spa:Audio,STS-Audio00001835,MC 376/2,,L'homme déchiré,H,Nestroy Johann,M: Patrice Mestral ; R: Georges Perroux,"Michael Lonsdale, Catherine Arditi, Susanne Geoffre, Pierre Perroux, Fernand Berset, Jacques Siron, Marcel Filippeau, Albert Delpi, Yves Penaud",,,,,,,NL TPR,,
spa:Audio,STS-Audio00001836,MC 377,,Masques nus: bande annonce,D,,,,,1990,,0:00:20,,,NL TPR,,
spa:Audio,STS-Audio00001837,MC 378/1,,"Conférence de presse, Beau-Site 26.9.88",D,,,Charles Joris,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1988,,,,,NL TPR,,
spa:Audio,STS-Audio00001838,MC 378/2,,"Conférence de presse, Beau-Site 26.9.88",D,,,Charles Joris,"La Chaux-de-Fonds: TPR, Théâtre Populaire Romand",1988,,,,,NL TPR,,
spa:Audio,STS-Audio00001839,MC 379,,Drôles de Comédies. Bande annonce,D,,,,,1990,,0:00:30,,,NL TPR,,
spa:Audio,STS-Audio00001840,MC 380/1,,"Le triomphe de l'amour. Enregistré à Winterthur, Theater am Stadtgarten, le 27 nov. 1989",H,Marivaux,,"Lorette Goosse, Valérie Toledano, Pierre-Yves Desmonceaux, Marcel Basso, Patrick Lerch, Thierry Paret, Roberto Betti.",,1989,,,,,NL TPR,,
spa:Audio,STS-Audio00001841,MC 380/2,,"Le triomphe de l'amour. Enregistré à Winterthur, le 27 nov. 1989",H,Marivaux,,"Lorette Goosse, Valérie Toledano, Pierre-Yves Desmonceaux, Marcel Basso, Patrick Lerch, Thierry Paret, Roberto Betti.",,1989,,,,,NL TPR,,
spa:Audio,STS-Audio00001842,MC 381/1,,Masques nus. Environnement sonore: les mouches et les cigales,D,,,,,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001843,MC 381/2,,Masques nus. Environnement sonore: les grillons,D,,,,,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001844,MC 381/3,,Masques nus. Environnement sonore: les trois coups (du début??),D,,,,,1990,,,,,NL TPR,,
spa:Audio,STS-Audio00001845,MC 381/4,,Masques nus. Environnement sonore: le vent,D,,,,,1990,,,,,NL TPR,,
